Date,Open,High,Low,Close,Adj Close,Volume
2020-06-12,324.200012,346.149994,324.100006,344.200012,344.200012,47509067
2020-06-15,341.200012,342.250000,325.500000,331.100006,331.100006,43500660
2020-06-16,342.250000,347.899994,326.049988,342.950012,342.950012,57511237
2020-06-17,338.600006,351.000000,336.100006,341.950012,341.950012,37107002
2020-06-18,340.000000,354.700012,337.200012,352.000000,352.000000,39285919
2020-06-19,351.000000,365.450012,349.200012,363.799988,363.799988,51367236
2020-06-22,367.000000,375.250000,365.149994,367.549988,367.549988,40133602
2020-06-23,369.000000,378.299988,364.200012,376.149994,376.149994,32493320
2020-06-24,380.000000,380.000000,345.000000,348.100006,348.100006,57955780
2020-06-25,345.899994,355.600006,338.500000,351.000000,351.000000,69902888
2020-06-26,355.600006,358.500000,346.100006,349.100006,349.100006,34596104
2020-06-29,345.250000,345.600006,338.500000,343.100006,343.100006,27384244
2020-06-30,347.000000,354.450012,346.299988,351.450012,351.450012,47526095
2020-07-01,354.250000,365.750000,351.600006,364.049988,364.049988,36922617
2020-07-02,366.000000,370.899994,361.350006,362.850006,362.850006,50964311
2020-07-03,364.649994,367.149994,359.799988,361.000000,361.000000,28779044
2020-07-06,367.850006,367.850006,360.500000,361.850006,361.850006,33334074
2020-07-07,363.000000,378.000000,362.100006,376.049988,376.049988,46030825
2020-07-08,377.899994,379.000000,367.549988,368.950012,368.950012,46315597
2020-07-09,373.450012,376.000000,365.299988,370.350006,370.350006,35144463
2020-07-10,364.899994,368.200012,359.000000,360.350006,360.350006,27864858
2020-07-13,364.100006,367.000000,352.500000,353.600006,353.600006,32379935
2020-07-14,351.500000,352.450012,340.600006,345.549988,345.549988,34031256
2020-07-15,349.500000,356.799988,343.750000,345.799988,345.799988,30442553
2020-07-16,347.950012,348.600006,341.000000,344.649994,344.649994,35535437
2020-07-17,346.000000,356.000000,345.450012,353.799988,353.799988,27511781
2020-07-20,358.000000,366.350006,355.250000,363.000000,363.000000,36312529
2020-07-21,371.000000,379.899994,370.049988,378.799988,378.799988,45559912
2020-07-22,386.899994,389.500000,375.299988,381.100006,381.100006,45500191
2020-07-23,382.549988,395.649994,378.850006,392.250000,392.250000,37838027
2020-07-24,388.299988,388.700012,372.149994,381.799988,381.799988,52980980
2020-07-27,385.000000,385.799988,356.600006,358.500000,358.500000,73275058
2020-07-28,361.100006,362.750000,343.200012,352.100006,352.100006,125939354
2020-07-29,353.200012,357.649994,348.200012,351.049988,351.049988,50194622
2020-07-30,353.399994,354.600006,340.399994,344.950012,344.950012,40820253
2020-07-31,346.450012,353.000000,342.049988,346.799988,346.799988,37345191
2020-08-03,346.799988,349.350006,340.500000,343.250000,343.250000,32119883
2020-08-04,347.000000,353.200012,344.200012,351.000000,351.000000,30811518
2020-08-05,353.399994,360.000000,350.750000,352.200012,352.200012,37057881
2020-08-06,353.450012,363.750000,348.600006,358.750000,358.750000,48021824
2020-08-07,359.450012,359.649994,353.149994,357.950012,357.950012,28510964
2020-08-10,359.500000,364.950012,357.350006,363.549988,363.549988,22856010
2020-08-11,370.000000,374.299988,364.049988,367.350006,367.350006,45446107
2020-08-12,365.750000,368.750000,363.750000,366.850006,366.850006,25706005
2020-08-13,368.950012,372.350006,366.250000,368.049988,368.049988,26257336
2020-08-14,371.799988,371.799988,354.200012,361.399994,361.399994,28893259
2020-08-17,366.000000,366.350006,354.350006,360.200012,360.200012,24232497
