Date,Open,High,Low,Close,Adj Close,Volume
2020-06-08,24.500000,27.200001,24.450001,25.750000,25.750000,119106733
2020-06-09,25.950001,26.299999,24.799999,25.049999,25.049999,64338558
2020-06-10,25.049999,26.100000,24.799999,25.750000,25.750000,53591069
2020-06-11,26.150000,27.000000,24.500000,24.900000,24.900000,129412353
2020-06-12,23.000000,26.200001,23.000000,25.850000,25.850000,71081741
2020-06-15,26.100000,26.299999,25.100000,25.250000,25.250000,50735434
2020-06-16,26.049999,26.100000,24.299999,24.900000,24.900000,49241528
2020-06-17,24.600000,25.700001,24.299999,25.450001,25.450001,42802465
2020-06-18,25.549999,25.950001,25.299999,25.600000,25.600000,33649570
2020-06-19,25.600000,26.299999,25.600000,25.850000,25.850000,46559261
2020-06-22,26.049999,28.750000,25.850000,28.250000,28.250000,120038974
2020-06-23,28.700001,29.200001,27.799999,28.400000,28.400000,73659207
2020-06-24,28.650000,29.250000,27.400000,27.549999,27.549999,66869148
2020-06-25,27.049999,27.799999,26.799999,27.000000,27.000000,55206290
2020-06-26,27.400000,27.700001,26.650000,26.799999,26.799999,37680167
2020-06-29,26.799999,26.850000,25.549999,25.950001,25.950001,37896592
2020-06-30,26.200001,26.700001,25.549999,25.700001,25.700001,27748897
2020-07-01,25.950001,26.450001,25.549999,26.350000,26.350000,28075891
2020-07-02,26.700001,27.150000,26.549999,26.799999,26.799999,30550978
2020-07-03,27.000000,27.100000,26.549999,26.750000,26.750000,19119155
2020-07-06,27.000000,27.600000,27.000000,27.200001,27.200001,26200197
2020-07-07,27.250000,28.400000,26.500000,28.250000,28.250000,47507693
2020-07-08,28.549999,29.000000,27.799999,27.900000,27.900000,46766330
2020-07-09,27.950001,28.500000,27.900000,28.049999,28.049999,23983566
2020-07-10,28.000000,28.000000,26.650000,27.100000,27.100000,48585194
2020-07-13,27.350000,27.600000,26.650000,26.900000,26.900000,28711076
2020-07-14,26.600000,26.650000,25.600000,25.900000,25.900000,38728372
2020-07-15,26.299999,26.450001,25.000000,25.250000,25.250000,35103547
2020-07-16,25.250000,25.750000,24.100000,25.600000,25.600000,42598839
2020-07-17,25.700001,26.900000,25.500000,26.549999,26.549999,36946648
2020-07-20,27.000000,27.750000,27.000000,27.299999,27.299999,47559259
2020-07-21,27.500000,27.700001,27.000000,27.100000,27.100000,25082983
2020-07-22,27.150000,27.500000,26.650000,27.000000,27.000000,35042540
2020-07-23,27.150000,27.450001,26.799999,27.299999,27.299999,23826407
2020-07-24,27.000000,29.000000,26.900000,28.450001,28.450001,80929998
2020-07-27,28.799999,28.799999,27.250000,27.350000,27.350000,44907638
2020-07-28,27.500000,28.000000,27.299999,27.850000,27.850000,33793369
2020-07-29,29.000000,29.200001,27.799999,28.200001,28.200001,63681563
2020-07-30,28.400000,28.400000,26.700001,27.000000,27.000000,46893079
2020-07-31,27.000000,27.150000,26.200001,26.600000,26.600000,39199184
2020-08-03,26.600000,27.000000,26.000000,26.100000,26.100000,39698250
2020-08-04,26.400000,26.900000,26.049999,26.799999,26.799999,32812037
2020-08-05,27.000000,27.299999,26.700001,26.950001,26.950001,28301730
2020-08-06,27.100000,27.450001,26.750000,26.950001,26.950001,31892462
2020-08-07,26.950001,28.549999,26.750000,28.400000,28.400000,58143987
2020-08-10,28.600000,28.700001,27.950001,28.400000,28.400000,30298949
2020-08-11,28.400000,30.549999,28.299999,30.299999,30.299999,94328118
2020-08-12,30.250000,31.549999,29.799999,31.049999,31.049999,75620399
2020-08-13,31.299999,31.700001,30.799999,31.350000,31.350000,50572796
2020-08-14,31.600000,31.650000,29.900000,30.250000,30.250000,43443289
2020-08-17,30.400000,30.450001,29.000000,29.500000,29.500000,35287064
2020-08-18,29.700001,31.549999,29.350000,31.299999,31.299999,64838527
2020-08-19,31.600000,31.850000,31.049999,31.150000,31.150000,38260179
2020-08-20,31.000000,31.400000,30.299999,30.950001,30.950001,29287054
2020-08-21,31.299999,31.450001,30.799999,30.900000,30.900000,27262948
2020-08-24,31.200001,32.950001,31.000000,32.150002,32.150002,62006584
2020-08-25,32.500000,32.849998,31.700001,31.950001,31.950001,46550092
2020-08-26,32.099998,32.599998,31.900000,32.450001,32.450001,34700229
2020-08-27,32.549999,32.799999,31.799999,31.900000,31.900000,29818584
2020-08-28,32.000000,33.950001,32.000000,33.650002,33.650002,83118500
2020-08-31,34.250000,34.500000,31.350000,32.000000,32.000000,75413006
2020-09-01,32.250000,32.750000,29.650000,31.400000,31.400000,91336293
2020-09-02,31.600000,32.049999,31.150000,31.750000,31.750000,34918712
2020-09-03,32.000000,32.349998,31.299999,31.750000,31.750000,26927152
2020-09-04,31.250000,32.700001,30.299999,31.700001,31.700001,50629717
2020-09-07,32.000000,32.099998,30.950001,31.700001,31.700001,32747843
2020-09-08,31.549999,31.799999,30.000000,30.299999,30.299999,26569893
2020-09-09,29.950001,30.049999,28.700001,29.400000,29.400000,42412123
2020-09-10,29.750000,30.900000,29.700001,30.650000,30.650000,31041627
2020-09-11,30.799999,31.200001,30.400000,31.049999,31.049999,27290916
2020-09-14,31.400000,31.700001,30.650000,31.049999,31.049999,24612203
2020-09-15,31.299999,32.400002,30.650000,32.150002,32.150002,38969964
2020-09-16,32.299999,32.349998,31.549999,32.099998,32.099998,34831360
2020-09-17,31.600000,32.400002,31.500000,31.950001,31.950001,44430533
2020-09-18,32.049999,32.299999,31.000000,31.100000,31.100000,38395643
2020-09-21,31.100000,31.200001,29.100000,29.450001,29.450001,34505927
2020-09-22,29.400000,29.650000,28.250000,28.700001,28.700001,48850235
2020-09-23,29.000000,29.200001,27.799999,28.450001,28.450001,58804280
2020-09-24,27.950001,28.100000,26.850000,27.000000,27.000000,36434268
2020-09-25,27.350000,29.500000,27.150000,29.350000,29.350000,46588568
2020-09-28,29.500000,30.600000,29.299999,30.400000,30.400000,33387671
2020-09-29,30.750000,30.750000,29.600000,30.049999,30.049999,30160389
2020-09-30,30.150000,30.350000,29.650000,29.950001,29.950001,36572003
2020-10-01,30.049999,30.700001,30.000000,30.350000,30.350000,55354651
2020-10-05,30.700001,31.150000,30.000000,30.200001,30.200001,52168543
2020-10-06,30.500000,31.450001,30.400000,31.150000,31.150000,35098612
2020-10-07,31.100000,31.700001,30.650000,31.600000,31.600000,31940845
2020-10-08,31.750000,31.950001,31.200001,31.500000,31.500000,23377130
2020-10-09,31.450001,32.150002,31.000000,31.950001,31.950001,33136771
2020-10-12,31.950001,32.250000,31.000000,31.150000,31.150000,20609967
2020-10-13,31.049999,31.500000,30.600000,31.400000,31.400000,17105611
2020-10-14,31.250000,31.400000,30.400000,31.250000,31.250000,19779809
2020-10-15,31.100000,31.600000,29.750000,30.049999,30.049999,21897848
2020-10-16,30.250000,30.850000,29.900000,30.700001,30.700001,23681817
2020-10-19,30.700001,31.850000,30.600000,31.750000,31.750000,29057276
2020-10-20,31.299999,31.750000,31.200001,31.600000,31.600000,16824177
2020-10-21,31.700001,32.099998,30.700001,31.250000,31.250000,22921369
2020-10-22,31.000000,32.000000,30.750000,31.750000,31.750000,22481053
2020-10-23,31.750000,31.950001,31.299999,31.450001,31.450001,13830910
2020-10-26,31.450001,31.600000,30.250000,30.600000,30.600000,23749633
2020-10-27,30.549999,31.500000,29.799999,31.100000,31.100000,23696995
2020-10-28,31.250000,31.700001,30.650000,30.900000,30.900000,19971537
2020-10-29,30.549999,30.750000,30.000000,30.549999,30.549999,25030914
2020-10-30,30.549999,31.299999,30.250000,30.600000,30.600000,21091250
2020-11-02,31.100000,31.100000,29.900000,30.250000,30.250000,30651843
2020-11-03,30.500000,30.700001,30.100000,30.500000,30.500000,22004786
2020-11-04,30.299999,30.750000,30.000000,30.600000,30.600000,23009640
2020-11-05,30.700001,31.250000,30.600000,31.150000,31.150000,25144881
2020-11-06,31.200001,31.950001,31.100000,31.650000,31.650000,26654411
2020-11-09,32.000000,33.099998,31.750000,32.950001,32.950001,34606695
2020-11-10,33.200001,34.500000,32.650002,34.299999,34.299999,66128559
2020-11-11,34.400002,34.549999,32.700001,33.250000,33.250000,38209748
2020-11-12,33.000000,33.349998,32.549999,32.950001,32.950001,23783588
2020-11-13,32.599998,33.450001,32.000000,33.049999,33.049999,29200787
2020-11-14,null,null,null,null,null,null
2020-11-17,34.000000,34.000000,33.400002,33.599998,33.599998,20216603
2020-11-18,33.500000,34.750000,33.450001,34.299999,34.299999,30806048
2020-11-19,33.950001,34.400002,33.049999,33.400002,33.400002,27047622
2020-11-20,33.349998,33.799999,33.049999,33.599998,33.599998,19993292
2020-11-23,33.750000,38.500000,33.700001,36.849998,36.849998,127801118
2020-11-24,37.299999,37.299999,35.700001,36.900002,36.900002,48328341
2020-11-25,37.000000,37.299999,35.599998,35.799999,35.799999,43434693
2020-11-26,35.799999,36.049999,35.049999,35.799999,35.799999,31088357
2020-11-27,36.000000,37.200001,35.750000,36.750000,36.750000,35515776
2020-12-01,37.099998,37.299999,36.549999,37.099998,37.099998,23224844
2020-12-02,37.299999,37.799999,36.349998,36.799999,36.799999,33101193
2020-12-03,37.200001,37.400002,36.750000,36.950001,36.950001,22994163
2020-12-04,37.000000,37.799999,36.400002,37.099998,37.099998,31749332
2020-12-07,37.299999,37.450001,36.599998,36.750000,36.750000,34565048
2020-12-08,37.150002,37.299999,36.450001,37.049999,37.049999,24302015
2020-12-09,37.349998,39.049999,37.000000,38.650002,38.650002,41122932
2020-12-10,38.700001,38.700001,36.799999,37.599998,37.599998,38075316
2020-12-11,37.799999,38.599998,37.049999,37.450001,37.450001,35136784
2020-12-14,37.900002,38.000000,37.500000,37.750000,37.750000,15159919
2020-12-15,37.700001,37.950001,36.849998,37.750000,37.750000,19420642
2020-12-16,38.000000,38.150002,37.549999,37.750000,37.750000,14987280
2020-12-17,37.750000,37.950001,37.250000,37.400002,37.400002,22083576
2020-12-18,37.500000,37.549999,36.200001,36.950001,36.950001,22980485
2020-12-21,36.500000,36.700001,33.650002,34.250000,34.250000,38446940
2020-12-22,34.000000,34.750000,32.900002,34.599998,34.599998,42476231
2020-12-23,34.650002,36.099998,34.400002,35.900002,35.900002,20477842
2020-12-24,36.150002,36.500000,35.650002,35.900002,35.900002,18306842
2020-12-28,36.250000,37.200001,36.000000,36.950001,36.950001,22885983
2020-12-29,37.200001,37.549999,36.250000,36.700001,36.700001,18963239
2020-12-30,36.849998,36.950001,35.900002,36.650002,36.650002,19633682
2020-12-31,36.500000,37.500000,36.250000,37.049999,37.049999,25499169
2021-01-01,37.049999,37.599998,36.849998,37.400002,37.400002,12858049
2021-01-04,37.950001,39.150002,37.700001,38.599998,38.599998,48722834
2021-01-05,38.250000,39.950001,37.900002,39.700001,39.700001,54314659
2021-01-06,39.750000,42.849998,38.500000,41.400002,41.400002,80681106
2021-01-07,43.500000,47.599998,42.400002,45.799999,45.799999,201972764
2021-01-08,46.799999,46.950001,43.849998,44.400002,44.400002,74289673
2021-01-11,44.750000,45.099998,43.250000,44.450001,44.450001,39358606
2021-01-12,44.000000,48.450001,43.500000,47.150002,47.150002,90521255
2021-01-13,47.750000,47.799999,45.150002,46.049999,46.049999,56558691
2021-01-14,46.250000,47.349998,45.799999,46.250000,46.250000,29310346
2021-01-15,46.400002,49.549999,45.849998,48.450001,48.450001,99486620
2021-01-18,48.650002,48.750000,45.799999,46.650002,46.650002,51656962
