Date,Open,High,Low,Close,Adj Close,Volume
2020-06-17,28.299999,28.650000,27.350000,27.450001,27.450001,69099047
2020-06-18,28.650000,32.150002,28.500000,31.750000,31.750000,250945739
2020-06-19,32.650002,33.000000,31.750000,32.450001,32.450001,101028508
2020-06-22,32.950001,34.900002,32.250000,33.650002,33.650002,91763294
2020-06-23,34.099998,35.400002,33.700001,34.900002,34.900002,91398846
2020-06-24,36.000000,39.799999,35.599998,36.349998,36.349998,215400090
2020-06-25,36.299999,38.500000,35.549999,37.849998,37.849998,144564546
2020-06-26,38.700001,38.700001,36.500000,36.900002,36.900002,90479816
2020-06-29,36.200001,36.799999,35.349998,35.750000,35.750000,46339601
2020-06-30,36.599998,37.799999,35.000000,35.700001,35.700001,81189594
2020-07-01,36.299999,36.700001,35.400002,36.049999,36.049999,47292064
2020-07-02,37.000000,37.150002,36.400002,36.700001,36.700001,38221106
2020-07-03,37.000000,39.000000,36.650002,38.650002,38.650002,144291268
2020-07-06,39.049999,44.400002,38.799999,43.549999,43.549999,253712372
2020-07-07,43.750000,44.099998,42.200001,42.549999,42.549999,111716827
2020-07-08,42.500000,43.049999,41.000000,41.250000,41.250000,62357476
2020-07-09,41.799999,43.099998,41.250000,42.049999,42.049999,58888933
2020-07-10,42.150002,42.450001,41.150002,41.400002,41.400002,34700995
2020-07-13,42.450001,43.000000,41.799999,42.599998,42.599998,44799983
2020-07-14,41.950001,41.950001,38.500000,38.900002,38.900002,126699442
2020-07-15,39.500000,39.900002,36.349998,36.799999,36.799999,68980710
2020-07-16,37.500000,38.150002,36.150002,36.900002,36.900002,68663539
2020-07-17,36.900002,39.150002,36.799999,38.349998,38.349998,78864096
2020-07-20,38.750000,39.049999,37.799999,38.000000,38.000000,27201922
2020-07-21,38.500000,38.599998,37.700001,38.000000,38.000000,24120376
2020-07-22,38.299999,38.950001,37.500000,38.000000,38.000000,39542598
2020-07-23,37.900002,38.299999,37.599998,37.700001,37.700001,14881157
2020-07-24,37.400002,37.700001,36.599998,36.900002,36.900002,20980042
2020-07-27,36.900002,36.900002,35.799999,36.200001,36.200001,25408696
2020-07-28,36.099998,37.700001,35.900002,37.450001,37.450001,37075100
2020-07-29,37.400002,40.099998,37.349998,38.450001,38.450001,99005391
2020-07-30,38.799999,39.000000,36.450001,36.799999,36.799999,48846295
2020-07-31,36.799999,36.950001,35.750000,35.950001,35.950001,37100469
2020-08-03,36.150002,36.849998,35.700001,36.200001,36.200001,34937296
2020-08-04,36.450001,37.450001,36.000000,36.650002,36.650002,34061980
2020-08-05,36.849998,37.150002,36.450001,36.700001,36.700001,19603899
2020-08-06,36.750000,37.049999,35.500000,35.700001,35.700001,37611238
2020-08-07,35.400002,35.549999,34.750000,35.250000,35.250000,33940209
2020-08-10,36.000000,37.650002,35.849998,36.250000,36.250000,60884632
2020-08-11,36.599998,36.750000,35.599998,35.750000,35.750000,38272571
2020-08-12,36.200001,36.650002,35.900002,36.049999,36.049999,51044859
2020-08-13,36.500000,39.549999,36.200001,38.950001,38.950001,128231852
2020-08-14,39.200001,39.450001,36.700001,37.349998,37.349998,51951333
2020-08-17,37.900002,37.900002,36.700001,37.000000,37.000000,20972682
2020-08-18,37.200001,37.700001,37.099998,37.450001,37.450001,15728683
2020-08-19,37.750000,38.650002,37.700001,38.000000,38.000000,30237082
2020-08-20,37.549999,39.700001,37.200001,38.500000,38.500000,52180373
