Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,186.899994,186.899994,184.250000,186.000000,181.333359,619586
2020-01-02,186.699997,189.899994,185.350006,189.100006,184.355591,1061353
2020-01-03,188.800003,188.899994,182.000000,184.100006,179.481049,1347418
2020-01-06,184.000000,184.449997,179.149994,181.649994,177.092499,1688625
2020-01-07,181.600006,186.000000,181.149994,182.649994,178.067413,1815286
2020-01-08,180.899994,182.199997,179.550003,180.649994,176.117584,1400366
2020-01-09,183.000000,187.500000,182.550003,186.149994,181.479584,2000388
2020-01-10,186.149994,188.399994,184.550003,185.800003,181.138382,1925233
2020-01-13,186.000000,186.699997,183.750000,184.899994,180.260956,962925
2020-01-14,185.199997,192.250000,184.399994,190.750000,185.964188,5139730
2020-01-15,191.600006,194.699997,189.100006,194.000000,189.132660,2875352
2020-01-16,193.850006,197.500000,193.649994,195.100006,190.205048,1808732
2020-01-17,195.750000,198.000000,194.649994,196.550003,191.618668,1079519
2020-01-20,196.949997,198.750000,192.800003,195.050003,190.156311,2224157
2020-01-21,194.649994,195.600006,192.550003,194.050003,189.181396,1122375
2020-01-22,195.500000,198.550003,193.550003,197.800003,192.837311,2271439
2020-01-23,198.149994,200.899994,196.649994,199.350006,194.348434,2916024
2020-01-24,199.500000,206.300003,199.199997,204.649994,199.515442,3700615
2020-01-27,203.699997,208.250000,202.050003,202.750000,197.663116,2002477
2020-01-28,202.750000,205.199997,200.600006,202.949997,197.858093,1370231
2020-01-29,202.949997,205.300003,202.100006,202.750000,197.663116,1089758
2020-01-30,203.800003,203.850006,198.649994,199.699997,194.689636,1755796
2020-01-31,200.699997,201.949997,196.250000,197.149994,192.203613,1466191
2020-02-03,191.250000,196.149994,189.350006,195.399994,190.497513,1045796
2020-02-04,195.600006,201.500000,187.000000,188.350006,183.624405,6413092
2020-02-05,188.000000,191.000000,178.550003,185.649994,180.992142,14705145
2020-02-06,189.000000,189.000000,181.899994,182.949997,178.359879,4375425
2020-02-07,183.050003,184.899994,181.250000,182.050003,177.482468,1850259
2020-02-10,182.750000,183.000000,177.800003,178.500000,174.021530,2401666
2020-02-11,178.800003,181.000000,176.500000,177.750000,173.290359,2257361
2020-02-12,178.500000,181.800003,177.600006,180.399994,175.873871,2317428
2020-02-13,180.949997,182.699997,179.000000,181.050003,176.507553,3185208
2020-02-14,182.000000,182.649994,177.649994,179.050003,174.557724,2329005
2020-02-17,179.500000,179.850006,175.550003,177.250000,172.802887,1764795
2020-02-18,177.250000,178.000000,173.750000,177.550003,173.095367,1142860
2020-02-19,178.300003,179.600006,177.199997,178.250000,173.777802,738500
2020-02-20,179.100006,179.899994,177.399994,178.050003,173.582825,1232465
2020-02-24,177.949997,177.949997,172.800003,173.550003,169.195724,1076209
2020-02-25,174.550003,176.050003,170.699997,173.649994,169.293213,1978354
2020-02-26,173.649994,174.399994,168.000000,170.100006,165.832291,3201542
2020-02-27,170.000000,171.500000,167.699997,171.149994,166.855942,1690276
2020-02-28,166.500000,170.000000,161.199997,164.350006,160.226563,2992108
2020-03-02,165.199997,168.000000,158.899994,159.899994,155.888199,2486077
2020-03-03,162.399994,163.750000,158.449997,161.699997,157.643036,3056334
2020-03-04,158.000000,162.800003,155.949997,161.800003,160.217606,5336003
2020-03-05,160.500000,163.000000,157.800003,161.850006,160.267120,3146718
2020-03-06,156.800003,160.500000,153.949997,159.300003,157.742065,1661787
2020-03-09,157.500000,157.949997,149.699997,154.850006,153.335587,2744544
2020-03-11,153.000000,157.350006,151.100006,153.050003,151.553192,2327120
2020-03-12,150.000000,150.000000,139.550003,143.300003,141.898544,7997096
2020-03-13,129.000000,154.000000,125.849998,148.750000,147.295242,3985956
2020-03-16,144.000000,145.000000,139.100006,141.250000,139.868591,2107760
2020-03-17,141.000000,143.699997,137.500000,140.449997,139.076401,1656217
2020-03-18,141.899994,143.000000,131.449997,133.300003,131.996338,1885125
2020-03-19,130.500000,145.000000,124.699997,139.750000,138.383255,3186439
2020-03-20,140.100006,149.000000,137.199997,147.500000,146.057465,1723560
2020-03-23,135.000000,140.000000,130.350006,132.500000,131.204163,1132466
2020-03-24,133.800003,140.500000,131.100006,136.050003,134.719437,3437460
2020-03-25,131.199997,135.399994,130.100006,132.149994,130.857574,2831968
2020-03-26,132.500000,134.500000,125.000000,126.800003,125.559906,7137720
2020-03-27,130.000000,133.350006,126.000000,130.600006,129.322754,2572890
2020-03-30,128.600006,132.399994,125.699997,126.900002,125.658928,2019201
2020-03-31,127.949997,133.000000,125.750000,131.600006,130.312973,2517732
2020-04-01,131.000000,134.800003,129.500000,131.750000,130.461487,2288743
2020-04-03,132.850006,132.850006,127.300003,128.550003,127.292793,1864609
2020-04-07,131.500000,141.399994,131.199997,139.500000,138.135696,2629091
2020-04-08,138.500000,145.949997,136.000000,139.850006,138.482285,1553526
2020-04-09,141.149994,152.050003,139.000000,148.000000,146.552567,4594048
2020-04-13,148.000000,148.000000,141.500000,142.850006,141.452942,1726339
2020-04-15,142.850006,147.199997,139.000000,140.449997,139.076401,3026934
2020-04-16,140.000000,143.850006,136.300003,142.600006,141.205383,4169913
2020-04-17,145.000000,147.000000,141.300003,146.199997,144.770172,2738806
2020-04-20,149.000000,154.899994,146.800003,149.750000,148.285461,6374514
2020-04-21,149.000000,149.000000,140.550003,141.149994,139.769562,2361452
2020-04-22,140.350006,148.699997,139.050003,147.199997,145.760391,4068692
2020-04-23,147.050003,151.050003,145.500000,149.500000,148.037903,2827441
2020-04-24,146.300003,151.800003,145.149994,148.449997,146.998169,2902094
2020-04-27,149.000000,151.350006,147.500000,148.000000,146.552567,1252714
2020-04-28,149.199997,150.149994,144.300003,146.100006,144.671158,2004232
2020-04-29,148.000000,156.500000,147.250000,155.250000,153.731659,4848333
2020-04-30,160.000000,163.350006,155.250000,157.250000,155.712112,5229556
2020-05-04,150.000000,153.000000,146.399994,147.250000,145.809906,1300324
2020-05-05,149.800003,150.199997,145.600006,147.050003,145.611862,2351361
2020-05-06,147.000000,150.000000,142.350006,147.399994,145.958435,3299441
2020-05-07,145.000000,150.600006,145.000000,147.050003,145.611862,1181644
2020-05-08,148.500000,149.949997,145.949997,146.699997,145.265274,1129540
2020-05-11,149.000000,149.899994,146.500000,148.300003,146.849640,1843577
2020-05-12,147.500000,153.949997,145.649994,152.350006,150.860031,4756042
2020-05-13,159.500000,159.500000,151.550003,152.899994,151.404648,4672611
2020-05-14,150.000000,152.550003,148.699997,150.899994,149.424210,2258293
2020-05-15,151.500000,155.899994,150.000000,154.800003,153.286072,2505873
2020-05-18,155.899994,155.899994,150.399994,151.250000,149.770782,2387413
2020-05-19,153.000000,153.300003,148.399994,149.899994,148.433975,3910368
2020-05-20,149.000000,150.800003,147.949997,149.399994,147.938873,2842830
2020-05-21,150.899994,156.500000,150.000000,155.050003,153.533630,2545304
2020-05-22,153.399994,157.699997,151.949997,154.100006,152.592926,1929128
2020-05-26,153.899994,160.600006,152.250000,159.500000,157.940094,3480430
2020-05-27,160.600006,160.600006,154.149994,156.000000,154.474335,2577219
2020-05-28,157.000000,159.750000,156.050003,158.699997,157.147919,1346664
2020-05-29,157.000000,164.699997,156.250000,162.899994,161.306839,3523442
2020-06-01,165.399994,175.000000,164.250000,173.850006,172.149765,4645035
2020-06-02,175.000000,175.000000,170.000000,170.649994,168.981049,2396925
2020-06-03,172.300003,173.500000,167.050003,169.000000,167.347198,2473046
2020-06-04,169.800003,172.000000,165.649994,171.350006,169.674210,2476908
2020-06-05,172.500000,174.199997,170.500000,173.149994,171.456604,2486048
2020-06-08,165.000000,170.000000,157.899994,158.699997,157.147919,18728894
2020-06-09,159.850006,161.649994,156.050003,158.699997,157.147919,6308477
2020-06-10,159.550003,160.000000,157.250000,158.300003,156.751846,2620552
2020-06-11,158.399994,161.300003,149.800003,151.250000,149.770782,6311102
2020-06-12,145.000000,155.449997,145.000000,154.550003,153.038513,4988719
